nw,birds,PDsum,PD,pdint,pdint.b,ctrb.pdint,ctrbpdint.b,compl,netcode,database,human_impact,Realm,birds.1,NicheBreadth,NichePosition,ED,DR,birds1,family,Beak.Length_Culmen,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,hwi,Tail.Length,Beak.Width,Mass,Range.Size,Mass_log,Range.Size_log,pdint.b_log,Beak.Width_log
1,Psarocolius montezuma,14431.36,2354.65,493.86,79.03,0.0342,0.0336,0.16,219,kitamura2011characteristics_7,0.002,Oriental,Psarocolius montezuma,1.820650744,-1.58536283,1.98895992742478,0.540999858185593,Psarocolius montezuma,Icteridae,67.8,19.2,52.2,220,51.6,23.9,167.3,11.4,309.9,497553.81,2.491221576239283,5.696840056181919,1.8977919819392246,1.0569048513364727
1,Quiscalus mexicanus,14431.36,2354.65,221.25,33.07,0.0153,0.014,0.1494,219,kitamura2011characteristics_7,0.002,Oriental,Quiscalus mexicanus,0.873150785,-0.435911667,1.7252832925813,0.610406757923998,Quiscalus mexicanus,Icteridae,43.3,11.5,47.9,168.6,46,26.8,170.1,8.2,160.5,5121812.21,2.205475036740891,6.709423651122677,1.519434194913703,0.9138138523837167
1,Thraupis abbas,14431.36,2354.65,259.49,22.98,0.018,0.0098,0.0885,219,kitamura2011characteristics_7,0.002,Oriental,Thraupis abbas,1.045320547,-1.446704487,4.25870432770968,0.254247065561592,Tangara abbas,Thraupidae,16.1,7.2,21.2,97.2,24.9,25.7,66.9,6.3,45,658845.8,1.6532125137753437,5.818783781748324,1.3613500243522665,0.7993405494535817
1,Thraupis episcopus,14431.36,2354.65,135.76,4.57,0.0094,0.0019,0.0336,219,kitamura2011characteristics_7,0.002,Oriental,Thraupis episcopus,2.4792818150000002,-1.819665049,3.06970721697266,0.341194451671933,Tangara episcopus,Thraupidae,14.2,6.7,22.3,87.3,20.7,22.8,64,6.4,35,7925679.12,1.5440680443502757,6.89903648545536,0.6599162000698503,0.8061799739838872
1,Tityra semifasciata,14431.36,2354.65,254.34,9.96,0.0176,0.0042,0.0391,219,kitamura2011characteristics_7,0.002,Oriental,Tityra semifasciata,1.8761185,-1.662064753,11.1835003999303,0.0924887260995465,Tityra semifasciata,Tityridae,28,10.7,25.6,120.5,30.7,24.8,71.7,10.4,79.3,6821138.58,1.8992731873176039,6.833856872858803,0.9982593384236987,1.0170333392987803
1,Trogon melanocephalus,14431.36,2354.65,450.51,63.9,0.0312,0.0271,0.1418,219,kitamura2011characteristics_7,0.002,Oriental,Trogon melanocephalus,1.104367541,-1.533277315,6.64280338484761,0.154208249555682,Trogon melanocephalus,Trogonidae,21,11.4,14.2,142.7,51.4,35.6,144,8.8,85.1,443923.31,1.9299295600845878,5.647307950023301,1.8055008581584002,0.9444826721501687
1,Turdus grayi,14431.36,2354.65,538.14,111.68,0.0373,0.0474,0.2075,219,kitamura2011characteristics_7,0.002,Oriental,Turdus grayi,1.782783981,-1.476558215,2.79444281467658,0.378862801812104,Turdus grayi,Turdidae,21.4,6.5,33.6,118.1,26.1,21.4,101.9,5.7,79.5,1125160.83,1.9003671286564703,6.051214604748977,2.047975405279086,0.7558748556724915
1,Tyrannus couchii,14431.36,2354.65,259.49,21.3,0.018,0.009,0.0821,219,kitamura2011characteristics_7,0.002,Oriental,Tyrannus couchii,1.067427006,-1.003696494,2.33527241161596,0.501087913681161,Tyrannus couchii,Tyrannidae,26,7.9,19.5,117,30.9,26.6,90.5,10.3,39,551401.87,1.591064607026499,5.7414682346194175,1.3283796034387378,1.0128372247051722
1,Tyrannus forficatus,14431.36,2354.65,746.45,186.98,0.0517,0.0794,0.2505,219,kitamura2011characteristics_7,0.002,Oriental,Tyrannus forficatus,1.003633395,-0.419775731,3.18071001787418,0.356209860438661,Tyrannus forficatus,Tyrannidae,22.4,6,18.6,121.2,45.1,37.5,214,7.6,39.3,1445850.08,1.5943925503754266,6.160123263356711,2.271795155444749,0.8808135922807914
1,Tyrannus tyrannus,14431.36,2354.65,309.24,40.2,0.0214,0.0171,0.13,219,kitamura2011characteristics_7,0.002,Oriental,Tyrannus tyrannus,4.735443633,-0.270170158,6.86577686212592,0.156086553579334,Tyrannus tyrannus,Tyrannidae,21.5,6.5,18.5,116.7,38.6,33.3,87.6,8.2,39.9,9124093.16,1.6009728956867482,6.960189710917126,1.60422605308447,0.9138138523837167
1,Tyrannus verticalis,14431.36,2354.65,135.76,4.57,0.0094,0.0019,0.0336,219,kitamura2011characteristics_7,0.002,Oriental,Tyrannus verticalis,1.280391675,0.142617599,3.19691690727222,0.353600467614214,Tyrannus verticalis,Tyrannidae,21.8,6.4,18.3,126.1,41.9,33.2,89.9,7.5,39.6,5067458.79,1.5976951859255124,6.704790225574544,0.6599162000698503,0.8750612633917001
1,Tyrannus vociferans,14431.36,2354.65,135.76,16.64,0.0094,0.0071,0.1226,219,kitamura2011characteristics_7,0.002,Oriental,Tyrannus vociferans,0.43231695,-0.206684358,5.41039362345188,0.201890636606926,Tyrannus vociferans,Tyrannidae,23.8,7,19.5,128.9,41.3,31.9,96.9,8.5,45.6,1436515.31,1.658964842664435,6.157310258948284,1.221153321954705,0.9294189257142927
1,Vireo griseus,14431.36,2354.65,264.2,33.87,0.0183,0.0144,0.1282,219,kitamura2011characteristics_7,0.002,Oriental,Vireo griseus,0.684341556,-0.477231752,5.90684038582649,0.216655460075522,Vireo griseus,Vireonidae,13.7,4.1,19.5,61.6,11.1,17.9,48.9,3.9,11.4,3034548.86,1.0569048513364727,6.482094134562539,1.5298151966446303,0.5910646070264992
1,Vireo solitarius,14431.36,2354.65,135.76,5.79,0.0094,0.0025,0.0426,219,kitamura2011characteristics_7,0.002,Oriental,Vireo solitarius,1.887670681,0.356774335,3.22234442405211,0.356770256138529,Vireo solitarius,Vireonidae,13.7,4.4,18.6,75.3,22.1,29.3,51.4,4,15.3,3329804.9,1.1846914308175989,6.52241878806018,0.7626785637274363,0.6020599913279624
1,Baryphthengus ruficapillus,33221.3,2961.72,867.12,85.63,0.0261,0.0289,0.0988,220,koid2021observations_1,0.008,Oriental,Baryphthengus ruficapillus,0.142767498,-1.063950091,17.6125157641913,0.0614144859850885,Baryphthengus ruficapillus,Momotidae,45.1,12.7,29.5,141.4,22.5,16,228,10.6,141.7,1565635.85,2.1513698502474603,6.194690757258351,1.9326259440217821,1.0253058652647702
1,Cacicus cela,33221.3,2961.72,1039.26,80.4,0.0313,0.0271,0.0774,220,koid2021observations_1,0.008,Oriental,Cacicus cela,1.77869419,-1.760533818,5.80020245546919,0.184485807183836,Cacicus cela,Icteridae,33.7,11.8,29.8,145.3,39.5,27.2,97.8,7.9,85.5,8569297.31,1.9319661147281726,6.932945210849518,1.9052560487484513,0.8976270912904415
1,Cacicus haemorrhous,33221.3,2961.72,135.91,6.53,0.0041,0.0022,0.048,220,koid2021observations_1,0.008,Oriental,Cacicus haemorrhous,2.317497021,-1.663570739,3.56415825555363,0.313534734813051,Cacicus haemorrhous,Icteridae,34,11.4,29.8,161.8,41.2,25,101.1,8.5,83.7,8042084.84,1.92272545799326,6.9053686503820995,0.814913181275074,0.9294189257142927
1,Cacicus solitarius,33221.3,2961.72,254.49,11.71,0.0077,0.004,0.046,220,koid2021observations_1,0.008,Oriental,Cacicus solitarius,1.740865171,-1.432955661,8.30001476670944,0.125446219196654,Cacicus solitarius,Icteridae,32.1,11.3,29,118.1,13.3,11,110.4,7,79.8,8791817.69,1.9020028913507294,6.944078673836738,1.0685568950723632,0.8450980400142568
1,Capito niger,33221.3,2961.72,1564.71,125.64,0.0471,0.0424,0.0803,220,koid2021observations_1,0.008,Oriental,Capito niger,0.307430078,-1.949074591,4.37523162345433,0.260109754677919,Capito niger,Capitonidae,24,9.3,22.2,80.2,15.3,19.3,47.8,7.3,57.4,1107267.21,1.7589118923979734,6.044252439148667,2.099127927726467,0.8633228601204559
1,Catharus ustulatus,33221.3,2961.72,511.35,34.68,0.0154,0.0117,0.0678,220,koid2021observations_1,0.008,Oriental,Catharus ustulatus,3.408654992,0.244265004,9.85283202507189,0.105317691566428,Catharus ustulatus,Turdidae,16.6,4.1,29.6,96.8,29.7,30.6,67.1,4.4,30.3,489246.29,1.481442628502305,5.689527541047184,1.5400790888041727,0.6434526764861874
1,Celeus elegans,33221.3,2961.72,540.86,29.38,0.0163,0.0099,0.0543,220,koid2021observations_1,0.008,Oriental,Celeus elegans,1.837549948,-1.891563022,1.47225782736369,0.739839436877651,Celeus elegans,Picidae,33,8.4,23.7,161.3,28.8,17.8,99.9,8.9,135,6510380.16,2.130333768495006,6.813606349024378,1.4680517914542377,0.9493900066449128
1,Celeus flavus,33221.3,2961.72,576.87,35.86,0.0174,0.0121,0.0622,220,koid2021observations_1,0.008,Oriental,Celeus flavus,1.655348573,-1.850106311,4.5798747997597,0.253797497229285,Celeus flavus,Picidae,28.5,8.9,25.8,140.2,26.4,18.7,91,8.3,147.3,6163251.01,2.168202746842631,6.789809855551218,1.554610285226164,0.919078092376074
1,Celeus grammicus,33221.3,2961.72,346.61,13.41,0.0104,0.0045,0.0387,220,koid2021observations_1,0.008,Oriental,Celeus grammicus,2.203780973,-1.951322086,3.78477718325564,0.286952223253239,Celeus undatus,Picidae,24.8,6.4,20.6,122.8,27.7,22.5,71,6.9,64.5,5521579.18,1.8095597146352678,6.742063304373491,1.127428777851599,0.8388490907372553
1,Chlorophanes spiza,33221.3,2961.72,346.61,12.81,0.0104,0.0043,0.037,220,koid2021observations_1,0.008,Oriental,Chlorophanes spiza,2.428722901,-1.782270212,8.06817174783805,0.130421250683279,Chlorophanes spiza,Thraupidae,15.9,4.6,18.9,68.3,16.7,24.7,48.2,4.5,19,7921066.07,1.2787536009528289,6.898783635776475,1.1075491297446862,0.6532125137753437
1,Cyanerpes caeruleus,33221.3,2961.72,680.68,60.05,0.0205,0.0203,0.0882,220,koid2021observations_1,0.008,Oriental,Cyanerpes caeruleus,2.317362901,-1.886907602,6.35424303560783,0.166708730571068,Cyanerpes caeruleus,Thraupidae,19.5,3.3,13.8,56.7,14.4,25.5,32.1,3.4,12,6673757.38,1.0791812460476249,6.8243704141194215,1.7785130117389247,0.5314789170422551
1,Cyanocorax violaceus,33221.3,2961.72,1134.28,204.54,0.0341,0.0691,0.1803,220,koid2021observations_1,0.008,Oriental,Cyanocorax violaceus,2.770388962,-1.971181007,5.12247363121433,0.20159281729909,Cyanocorax violaceus,Corvidae,39,14.6,48,193.6,28.5,14.8,163.8,12.6,262,3381230.34,2.4183012913197452,6.5290747572737615,2.310778251612535,1.100370545117563
1,Dacnis cayana,33221.3,2961.72,498.48,25.78,0.015,0.0087,0.0517,220,koid2021observations_1,0.008,Oriental,Dacnis cayana,2.19903769,-1.609224549,4.44127882650762,0.291822140020131,Dacnis cayana,Thraupidae,13.7,4.2,15.5,61.8,15.5,24.7,43.9,3.7,13,12058770.43,1.1139433523068367,7.081303027315778,1.4112829130173843,0.568201724066995
1,Empidonomus varius,33221.3,2961.72,515.31,25.34,0.0155,0.0086,0.0492,220,koid2021observations_1,0.008,Oriental,Empidonomus varius,2.260097169,-1.468415046,5.47603521552146,0.189635349391406,Empidonomus varius,Tyrannidae,17.5,5.5,15.3,96.8,23.5,24.2,80.6,6.3,27.1,10542042.68,1.4329692908744058,7.022924770145963,1.4038066105474225,0.7993405494535817
1,Euphonia laniirostris,33221.3,2961.72,449.22,19.56,0.0135,0.0066,0.0435,220,koid2021observations_1,0.008,Oriental,Euphonia laniirostris,2.260035069,-1.706349304,6.13572165028631,0.218622528316388,Euphonia laniirostris,Fringillidae,10.1,5.7,17.3,61,14,23.4,37.1,5.6,15,4464958.75,1.1760912590556813,6.649817450966977,1.2913688504515826,0.7481880270062004
1,Euphonia minuta,33221.3,2961.72,156.35,3.82,0.0047,0.0013,0.0244,220,koid2021observations_1,0.008,Oriental,Euphonia minuta,2.817466981,-1.945149942,5.79333126379651,0.243409825173391,Euphonia minuta,Fringillidae,10.6,3.6,12.4,51.4,11.8,22.9,27.7,4.1,10,5149944.3,1,6.711802531889063,0.5820633629117087,0.6127838567197355
1,Gymnoderus foetidus,33221.3,2961.72,410.84,17.44,0.0124,0.0059,0.0425,220,koid2021observations_1,0.008,Oriental,Gymnoderus foetidus,1.399085576,-1.798733165,10.4571213121946,0.102179394370354,Gymnoderus foetidus,Cotingidae,29.3,8.8,31.9,201.4,42.1,20.5,121.7,9.5,275.5,5252269.51,2.4401216031878037,6.720347002966329,1.2415464805965484,0.9777236052888477
1,Hemithraupis flavicollis,33221.3,2961.72,135.91,2.95,0.0041,0.001,0.0217,220,koid2021observations_1,0.008,Oriental,Hemithraupis flavicollis,2.232244551,-1.83988152,4.80298955458709,0.24024681891211,Hemithraupis flavicollis,Thraupidae,13.5,5.1,15.7,67.9,13.6,21,53.2,4.1,12.8,5620134.11,1.1072099696478683,6.749746679009995,0.46982201597816303,0.6127838567197355
1,Icterus chrysater,33221.3,2961.72,135.91,2.95,0.0041,0.001,0.0217,220,koid2021observations_1,0.008,Oriental,Icterus chrysater,2.200883543,-1.636773577,3.80048165067191,0.274376619480894,Icterus chrysater,Icteridae,25.7,8.2,26.4,96.2,17.7,18.4,97.6,6.1,53.4,777224.61,1.7275412570285564,5.890546543623558,0.46982201597816303,0.785329835010767
1,Legatus leucophaius,33221.3,2961.72,135.91,6.64,0.0041,0.0022,0.0488,220,koid2021observations_1,0.008,Oriental,Legatus leucophaius,2.344014929,-1.631470806,15.1642423428128,0.0683248849494047,Legatus leucophaius,Tyrannidae,13,4.6,15.1,78.5,20.1,25.5,55.2,6.3,22.2,11371457.31,1.3463529744506386,7.055816125297665,0.8221680793680175,0.7993405494535817
1,Lepidothrix coronata,33221.3,2961.72,251.7,9.88,0.0076,0.0033,0.0392,220,koid2021observations_1,0.008,Oriental,Lepidothrix coronata,3.910981753,-2.034905931,3.71691418278106,0.302578359710387,Lepidothrix coronata,Pipridae,10.9,3.4,14.2,56.8,10.2,17.9,26.6,3.7,8.3,3221211.22,0.919078092376074,6.50801920314099,0.9947569445876282,0.568201724066995
1,Lipaugus vociferans,33221.3,2961.72,271.83,23.84,0.0082,0.008,0.0877,220,koid2021observations_1,0.008,Oriental,Lipaugus vociferans,1.805885304,-1.833007075,6.12276124541552,0.188120596592617,Lipaugus vociferans,Cotingidae,26.9,7.3,21.4,123.1,20.9,16.9,110.2,8,75.4,7063057.92,1.877371345869774,6.848992767660378,1.3773062510681988,0.9030899869919435
1,Melanerpes cruentatus,33221.3,2961.72,167.93,4.55,0.0051,0.0015,0.0271,220,koid2021observations_1,0.008,Oriental,Melanerpes cruentatus,1.799746955,-1.849605912,4.96514287874132,0.251071377111419,Melanerpes cruentatus,Picidae,26.3,6.6,18.6,113.8,31.7,27.8,56.1,6.7,58.1,7237147.71,1.7641761323903307,6.8595674366558,0.6580113966571124,0.8260748027008264
1,Mionectes oleagineus,33221.3,2961.72,135.91,6.93,0.0041,0.0023,0.051,220,koid2021observations_1,0.008,Oriental,Mionectes oleagineus,2.020286506,-1.755493212,5.30955818066249,0.198029212938062,Mionectes oleagineus,Tyrannidae,11.8,3.4,16,60.5,10.5,17.1,48.2,4.2,11.2,8947569.12,1.0492180226701815,6.951705062001259,0.8407332346118067,0.6232492903979004
1,Momotus momota,33221.3,2961.72,1381.35,164.22,0.0416,0.0554,0.1189,220,koid2021observations_1,0.008,Oriental,Momotus momota,2.097284507,-1.673228585,9.85688200273801,0.113434973875685,Momotus momota,Momotidae,42.5,12.6,28.4,142.3,26.4,18.6,253.9,9.7,115,8096018.25,2.060697840353612,6.90827147848107,2.215426047793767,0.9867717342662449
1,Pachyramphus castaneus,33221.3,2961.72,135.91,30.65,0.0041,0.0103,0.2255,220,koid2021observations_1,0.008,Oriental,Pachyramphus castaneus,2.654075936,-1.58720117,5.92359925828063,0.175146937484607,Pachyramphus castaneus,Tityridae,14.3,5.1,18.3,74.1,14,18.3,59.9,6.2,19.5,5788367.53,1.290034611362518,6.7625560986708155,1.4864304788544338,0.7923916894982539
1,Patagioenas plumbea,33221.3,2961.72,135.91,4.43,0.0041,0.0015,0.0326,220,koid2021observations_1,0.008,Oriental,Patagioenas plumbea,2.986732826,-1.690169733,7.08983638958971,0.155817284061124,Patagioenas plumbea,Columbidae,23.1,5.1,23.1,177.8,61.9,34.9,141.6,4.3,178.8,6564806.47,2.2523675144598987,6.817221927645613,0.6464037262230695,0.6334684555795865
1,Penelope jacquacu,33221.3,2961.72,390.4,36.74,0.0118,0.0124,0.0941,220,koid2021observations_1,0.008,Oriental,Penelope jacquacu,2.334304468,-1.865420794,2.74607389553668,0.420563954511554,Penelope jacquacu,Cracidae,38.4,10.4,79.7,296.4,30.3,10.3,322.4,8.8,1487.9,5007343.09,3.172573743771971,6.69960734913589,1.5651391519697895,0.9444826721501687
1,Piaya cayana,33221.3,2961.72,543.81,61.8,0.0164,0.0209,0.1136,220,koid2021observations_1,0.008,Oriental,Piaya cayana,2.213829448,-1.497469298,13.3106590043226,0.0765281170223593,Piaya cayana,Cuculidae,32,10.7,34.6,145.5,15.9,11,278.6,8.8,102,13448425.2,2.0086001717619175,7.1286714317739515,1.7909884750888159,0.9444826721501687
1,Pipile pipile,33221.3,2961.72,1580.5,213.73,0.0476,0.0722,0.1352,220,koid2021observations_1,0.008,Oriental,Pipile pipile,0.027216066,-1.737439293,1.1580776327914,0.905046414292366,Pipile pipile,Cracidae,37.6,11.1,64,331,63.1,18.7,280,9.8,1816.6,502.77,3.2592593098523635,2.701369355682256,2.3298654857580074,0.9912260756924949
1,Pipra erythrocephala,33221.3,2961.72,606.26,41.31,0.0182,0.0139,0.0681,220,koid2021observations_1,0.008,Oriental,Pipra erythrocephala,2.278167147,-2.029907825,2.71518849564621,0.40510683910398,Ceratopipra erythrocephala,Pipridae,11.9,4,15,59,11.4,20,21.1,3.9,13.4,3456038.86,1.1271047983648077,6.538578617079045,1.6160551949765862,0.5910646070264992
1,Pipra filicauda,33221.3,2961.72,259.65,25.44,0.0078,0.0086,0.098,220,koid2021observations_1,0.008,Oriental,Pipra filicauda,2.672995119,-2.076214446,4.461945575658,0.266965392514538,Pipra filicauda,Pipridae,12.4,4.1,15.7,65.4,11.1,17.2,54.5,4.3,15.4,2614150.07,1.187520720836463,6.417330515418256,1.4055171069763763,0.6334684555795865
1,Piranga flava,33221.3,2961.72,135.91,2.95,0.0041,0.001,0.0217,220,koid2021observations_1,0.008,Oriental,Piranga flava,1.646447948,-0.995704993,7.21706259469678,0.145908781072843,Piranga flava,Cardinalidae,19.2,9.5,21,93.6,22.8,24.2,74.5,8.5,37.7,5776535.17,1.5763413502057928,6.761667421855757,0.46982201597816303,0.9294189257142927
1,Pitangus sulphuratus,33221.3,2961.72,271.83,10.89,0.0082,0.0037,0.0401,220,koid2021observations_1,0.008,Oriental,Pitangus sulphuratus,2.927218273,-1.297309143,11.1329168173642,0.0929282159478185,Pitangus sulphuratus,Tyrannidae,29.3,9.1,25.8,111.9,20.6,18.1,84.8,10.1,62.9,16133982.75,1.7986506454452689,7.207741588271764,1.037027879755775,1.0043213737826426
1,Porphyrolaema porphyrolaema,33221.3,2961.72,251.7,7.07,0.0076,0.0024,0.0281,220,koid2021observations_1,0.008,Oriental,Porphyrolaema porphyrolaema,2.28193612,-1.943143293,14.4863129721572,0.0731870881448398,Porphyrolaema porphyrolaema,Cotingidae,17.9,6.3,19.7,96.2,19.5,20.2,68.2,6.5,60,2187394.02,1.7781512503836436,6.339927020485585,0.8494194137968994,0.8129133566428556
1,Psarocolius angustifrons,33221.3,2961.72,871.15,141.37,0.0262,0.0477,0.1623,220,koid2021observations_1,0.008,Oriental,Psarocolius angustifrons,3.657438683,-1.87910513,3.37111790401412,0.331747772706788,Psarocolius angustifrons,Icteridae,53.1,16.9,45.6,209.9,52.3,24.8,179.2,10.7,271.5,2224154.87,2.433769833924866,6.347165024297024,2.150357257998519,1.0293837776852097
1,Psarocolius decumanus,33221.3,2961.72,1060.91,146.06,0.0319,0.0493,0.1377,220,koid2021observations_1,0.008,Oriental,Psarocolius decumanus,2.118858292,-1.634983415,5.06869535534607,0.216005550898505,Psarocolius decumanus,Icteridae,51.8,17.8,46.5,198.6,49.1,24.8,170.3,11.2,206.3,10475235.8,2.3144992279731516,7.0201638078184025,2.164531296305431,1.0492180226701815
1,Pteroglossus azara,33221.3,2961.72,1783.22,205.74,0.0537,0.0695,0.1154,220,koid2021observations_1,0.008,Oriental,Pteroglossus azara,2.531964846,-2.034634081,4.31731557860509,0.248325640190735,Pteroglossus azara,Ramphastidae,91.6,28.3,28.1,123.5,22.2,17.7,131,23.3,144.5,3118316.1,2.1598678470925665,6.493920137000198,2.313318735498588,1.3673559210260189
1,Pteroglossus castanotis,33221.3,2961.72,135.91,21.09,0.0041,0.0071,0.1552,220,koid2021observations_1,0.008,Oriental,Pteroglossus castanotis,1.825584692,-1.618477466,3.44265838672489,0.318395785003385,Pteroglossus castanotis,Ramphastidae,115.9,33.7,35,154.4,25.3,16.4,144.4,26.9,258.1,5071451.43,2.411788004543869,6.705132270542342,1.3240765797394864,1.429752280002408
1,Pteroglossus inscriptus,33221.3,2961.72,526.03,25.65,0.0158,0.0087,0.0488,220,koid2021observations_1,0.008,Oriental,Pteroglossus inscriptus,1.290628057,-1.742920599,3.40830929204495,0.317216933249717,Pteroglossus inscriptus,Ramphastidae,79.8,25.7,28.4,117.1,19.6,16.4,125.2,19.8,125.8,2978379.81,2.09968064110925,6.473980079201704,1.409087369447835,1.2966651902615312
1,Pteroglossus pluricinctus,33221.3,2961.72,1135.92,90.04,0.0342,0.0304,0.0793,220,koid2021observations_1,0.008,Oriental,Pteroglossus pluricinctus,2.325148786,-2.230151757,3.44265838672489,0.318395785003385,Pteroglossus pluricinctus,Ramphastidae,109.6,34.9,35.6,148.5,24.4,16.2,167.1,27.1,261.7,1636986.61,2.417803722639881,6.214045127043648,1.9544354863284823,1.4329692908744058
1,Querula purpurata,33221.3,2961.72,881.22,71.49,0.0265,0.0241,0.0811,220,koid2021observations_1,0.008,Oriental,Querula purpurata,2.19573321,-1.862455468,13.0894509624588,0.0832942322106215,Querula purpurata,Cotingidae,28.8,9.7,24.3,178.2,31.7,17.6,117.6,12.5,107.4,5636816.57,2.0310042813635367,6.751033902492182,1.8542452970661185,1.0969100130080565
1,Ramphastos tucanus,33221.3,2961.72,1995.32,363.18,0.0601,0.1226,0.182,220,koid2021observations_1,0.008,Oriental,Ramphastos tucanus,1.779592934,-1.840423541,5.90015013351333,0.17755389191494,Ramphastos tucanus,Ramphastidae,164,50.8,52.6,237,36.3,15.3,157.1,38,659.6,2365965.2,2.8192806469724814,6.374008352481633,2.5601219242961957,1.5797835966168101
1,Ramphastos vitellinus,33221.3,2961.72,390.4,18.55,0.0118,0.0063,0.0475,220,koid2021observations_1,0.008,Oriental,Ramphastos vitellinus,1.883300506,-1.762470952,3.63321432473061,0.294825473263586,Ramphastos vitellinus,Ramphastidae,119.7,40.7,45.3,194.5,26.1,13.1,153,30.9,360.4,1748066.75,2.5567847823070253,6.242558012167483,1.2683439139510646,1.4899584794248346
1,Ramphocelus carbo,33221.3,2961.72,135.91,6.53,0.0041,0.0022,0.048,220,koid2021observations_1,0.008,Oriental,Ramphocelus carbo,1.86514782,-1.634263073,1.43308114593508,0.738102479891452,Ramphocelus carbo,Thraupidae,18.3,7.9,21.6,78.1,12.4,15.8,79.9,7.4,25.9,10498944.34,1.413299764081252,7.0211456333212485,0.814913181275074,0.8692317197309762
1,Selenidera reinwardtii,33221.3,2961.72,647.83,43.25,0.0195,0.0146,0.0668,220,koid2021observations_1,0.008,Oriental,Selenidera reinwardtii,2.478328376,-1.883884629,5.58276633416831,0.191933344102514,Selenidera reinwardtii,Ramphastidae,62.2,23.4,30.7,126.4,19.7,15.5,104.6,19.2,161.8,512669.41,2.2089785172762535,5.709837404695049,1.635986111800833,1.2833012287035497
1,Tachyphonus luctuosus,33221.3,2961.72,135.91,6.21,0.0041,0.0021,0.0457,220,koid2021observations_1,0.008,Oriental,Tachyphonus luctuosus,1.84430162,-1.806147472,6.01412559145951,0.175806460506842,Islerothraupis luctuosa,Thraupidae,14,5.5,17.3,62.1,10.8,17.6,54,4.9,13,7144190.04,1.1139433523068367,6.853952998543649,0.7930916001765802,0.6901960800285137
1,Tachyphonus surinamus,33221.3,2961.72,271.83,15.56,0.0082,0.0053,0.0573,220,koid2021observations_1,0.008,Oriental,Tachyphonus surinamus,1.555359045,-2.013930419,8.47084535991307,0.133515079516444,Maschalethraupis surinama,Thraupidae,16.4,5.5,18,79.9,16.3,20.2,70.1,5.3,19,4737118.2,1.2787536009528289,6.675514221326504,1.1920095926536702,0.724275869600789
1,Tangara callophrys,33221.3,2961.72,251.7,7.55,0.0076,0.0026,0.03,220,koid2021observations_1,0.008,Oriental,Tangara callophrys,3.470472844,-1.936938418,3.04055496997983,0.35067202129617697,Tangara callophrys,Thraupidae,15.4,4.4,16.9,77,19.8,25.3,53.1,3.9,22.9,1481423.44,1.359835482339888,6.170679212046451,0.8779469516291882,0.5910646070264992
1,Tangara schrankii,33221.3,2961.72,395.87,17.87,0.0119,0.006,0.0451,220,koid2021observations_1,0.008,Oriental,Tangara schrankii,2.767985942,-1.961068395,4.11003908924232,0.261743060154155,Tangara schrankii,Thraupidae,13.9,5,17.5,68.1,16.4,24.1,40.8,4.5,19,2751315.13,1.2787536009528289,6.439540336439118,1.2521245525056444,0.6532125137753437
1,Tangara velia,33221.3,2961.72,498.48,23.91,0.015,0.0081,0.048,220,koid2021observations_1,0.008,Oriental,Tangara velia,2.130921032,-1.909808167,3.01928011018147,0.356845385446014,Tangara velia,Thraupidae,14.6,4.6,16.5,72.9,16.9,23.2,51.4,3.8,21,4923995.7,1.3222192947339193,6.692317665001138,1.3785795761157749,0.5797835966168101
1,Tersina viridis,33221.3,2961.72,957.28,83.5,0.0288,0.0282,0.0872,220,koid2021observations_1,0.008,Oriental,Tersina viridis,2.321685116,-1.546666459,8.98127662701322,0.12105000014557,Tersina viridis,Thraupidae,14.5,5.2,16.1,85.4,25.1,29.1,53.6,6.1,29,8757523.61,1.462397997898956,6.9423813168351645,1.921686475483602,0.785329835010767
1,Thraupis episcopus,33221.3,2961.72,135.91,3.44,0.0041,0.0012,0.0253,220,koid2021observations_1,0.008,Oriental,Thraupis episcopus,2.4792818150000002,-1.819665049,3.06970721697266,0.341194451671933,Tangara episcopus,Thraupidae,14.2,6.7,22.3,87.3,20.7,22.8,64,6.4,35,7925679.12,1.5440680443502757,6.89903648545536,0.5365584425715301,0.8061799739838872
1,Thraupis palmarum,33221.3,2961.72,135.91,4.43,0.0041,0.0015,0.0326,220,koid2021observations_1,0.008,Oriental,Thraupis palmarum,2.201483631,-1.60704382,2.65502618457439,0.402724932004805,Tangara palmarum,Thraupidae,15,6.5,20.7,92.5,20.4,21.9,70.4,5.9,39,12189499.37,1.591064607026499,7.085985869251588,0.6464037262230695,0.7708520116421442
1,Tityra cayana,33221.3,2961.72,506.19,22.13,0.0152,0.0075,0.0437,220,koid2021observations_1,0.008,Oriental,Tityra cayana,1.880548233,-1.565508809,11.1835003999303,0.0924887260995465,Tityra cayana,Tityridae,28.4,10.7,25,117.2,30.6,26.1,72.2,11.5,68.1,5115788.26,1.8331471119127851,6.708912560940195,1.344981413927258,1.0606978403536116
1,Tityra inquisitor,33221.3,2961.72,135.91,4.43,0.0041,0.0015,0.0326,220,koid2021observations_1,0.008,Oriental,Tityra inquisitor,1.735929959,-1.541667558,18.1038762220906,0.0571033791290477,Tityra inquisitor,Tityridae,26.3,9.2,21.6,105.7,28.1,26.5,65.6,11.6,43.1,11190798.84,1.6344772701607315,7.0488610891575725,0.6464037262230695,1.0644579892269184
